id,date,text,CAR
1775608815901454380,2024-04-03 19:38:25+00:00,"@SawyerMerritt Ethan was going to join OpenAI, so it was either xAI or them. 

They have been aggressively recruiting Tesla engineers with massive compensation offers and have unfortunately been successful in a few cases.",-0.00872926232507193
1775013872157475254,2024-04-02 04:14:19+00:00,@olivercameron @Tesla Cool,0.0006034121723897182
1773661808722948559,2024-03-29 10:41:42+00:00,"@alex_avoigt Most people still have no idea how crushingly good Tesla FSD will get.

It will be superhuman to such a degree that it will seem strange in the future that humans drove cars, even while exhausted and drunk!

Cars will take you where you want automatically, just like getting in an",0.0029392262061113325
1772998000236695836,2024-03-27 14:43:58+00:00,@branky34 @Tesla @Tesla_AI Cool,-0.01740444636531789
1772871758321795330,2024-03-27 06:22:20+00:00,@MatthewDR @Tesla We are,-0.01740444636531789
1772699055870615895,2024-03-26 18:56:04+00:00,@jimkxa Tesla’s self-driving AI will be vastly better than human,0.0032398689345168458
1772334741288526183,2024-03-25 18:48:25+00:00,@jgebbia @Tesla The Jetsons meets Grease,0.0419426121029159
1772015928789676435,2024-03-24 21:41:34+00:00,"@ID_AA_Carmack Tesla could do it, but I sure hope we don’t have to",0.06798676220392386
1769431380079866193,2024-03-17 18:31:30+00:00,@niccruzpatane @Tesla @WholeMarsBlog @SawyerMerritt Glad it worked out,0.1040767892735098
1768885314863366324,2024-03-16 06:21:38+00:00,Tesla Model Y price will rise by $1000 in a few weeks,0.0678207117432855
1767920313864511795,2024-03-13 14:27:03+00:00,@chazman @Tesla Gathering video training data over a wide range of adversarial conditions,-0.029637146440545135
1767917831562166581,2024-03-13 14:17:12+00:00,"Thanks to the hard work of the Tesla Giga Berlin team and support from the community, the factory is back online!",-0.029637146440545135
1767671535660122385,2024-03-12 21:58:30+00:00,Tesla full self-driving v12.3 in action,-0.0723663514012982
1766958707428958520,2024-03-10 22:45:59+00:00,@MichaelDell @bucees @Tesla Cool,-0.018575631628395824
1766192854378934374,2024-03-08 20:02:45+00:00,Tesla is hardcore,0.015861863625147864
1765831716113977731,2024-03-07 20:07:43+00:00,Car talk with Tesla,-0.01659711377809394
1765033415395451169,2024-03-05 15:15:33+00:00,@SawyerMerritt That’s how you know the reporter *really* hates Tesla and/or is being fed this bs by a PR (aka propaganda) company paid by the lawyers,-0.037119351316402316
1763773501616328775,2024-03-02 03:49:06+00:00,The lawyers who did nothing but damage Tesla want $6 billion. Criminal.,-0.11852190484255654
1829310448472080746,2024-08-30 00:09:32+00:00,@SawyerMerritt @Tesla This is awesome 😎,0.0
1828650264263323963,2024-08-28 04:26:12+00:00,@emollick Tesla can do something similar with real world video,0.048961531651716364
1828495386249486647,2024-08-27 18:10:46+00:00,Potential Tesla/SpaceX collab: ride hailing works even if you’re in space!,0.03445476305998406
1828237233926611369,2024-08-27 01:04:58+00:00,The Tesla construction and supercompute infrastructure teams are awesome,0.03445476305998406
1828236875452080376,2024-08-27 01:03:32+00:00,"@BasedBeffJezos Austin is awesome. 

Gaining critical mass of tech talent fast. 

The Tesla AI inference chips in all our cars were designed by our Austin team.",0.03445476305998406
1827981493924155796,2024-08-26 08:08:45+00:00,"Video of the inside of Cortex today, the giant new AI training supercluster being built at Tesla HQ in Austin to solve real-world AI https://t.co/DwJVUWUrb5",-0.026809185148050158
1826618763669860778,2024-08-22 13:53:44+00:00,@ajtourville @Tesla Telegraph is sucking wind,0.049500642638423506
1826364376414388468,2024-08-21 21:02:54+00:00,@ajtourville Tesla’s big brain for AI training,-0.0004560490613020607
1825308550324683083,2024-08-18 23:07:25+00:00,@ajtourville @Tesla An endless source of mirth,0.044862391455058
1823590581190492398,2024-08-14 05:20:49+00:00,Tesla HQ pic taken this morning https://t.co/qfucSpBK17,0.08911690168159511
1823412698438361212,2024-08-13 17:33:59+00:00,@SawyerMerritt @Tesla Cool,0.07542751842130031
1819797937414611313,2024-08-03 18:10:13+00:00,"Just did a walkthrough of the Tesla supercompute cluster at Giga Texas (aka Cortex).

This will be ~100k H100/H200 with massive storage for video training of FSD &amp; Optimus. 

Great work by the Tesla team!",-0.01661235541894475
1819473174838280661,2024-08-02 20:39:43+00:00,@TeslaBoomerMama @Tesla @EVjectOfficial @xTakeOver Will investigate,-0.03705422338781509
1819107597745901811,2024-08-01 20:27:03+00:00,"One day, Tesla will make a drivetrain per second",-0.043653309688040494
1819068861360009562,2024-08-01 17:53:07+00:00,@woodhaus2 Good to have you a partner in making Tesla what it is today,-0.043653309688040494
1818667670449144308,2024-07-31 15:18:56+00:00,Congrats to the Tesla drivetrain team!,-0.11642199820476606
1818367373415510175,2024-07-30 19:25:40+00:00,@Gfilche @Tesla I hear you,-0.08534532338887466
1818342829006926055,2024-07-30 17:48:08+00:00,Tesla Model Y gets highest safety score ever!,-0.08534532338887466
1818028437132759083,2024-07-29 20:58:51+00:00,@SawyerMerritt @Tesla Cool,-0.07558982281211986
1817956284315967727,2024-07-29 16:12:08+00:00,"FSD 12.5.1 starts wide release today. 

Please connect your Tesla to WiFi to receive the update.",-0.07558982281211986
1817598585229230575,2024-07-28 16:30:46+00:00,@SawyerMerritt Biden is utterly controlled by the UAW. He would rather Tesla be dead than not unionized.,0.0369648888534376
1817129942439641211,2024-07-27 09:28:33+00:00,"Super cool Tesla light show!
 https://t.co/o6r5zqDbGU",0.001836012661145886
1816973018192568821,2024-07-26 23:04:59+00:00,@thejefflutz @Jalopnik @Tesla Exactly,0.048950740434691116
1816478001884004816,2024-07-25 14:17:58+00:00,Looks like the public is in favor. Will discuss with Tesla board.,-0.01047345588399869
1815909026682589299,2024-07-24 00:37:04+00:00,@Gfilche @Tesla @xai Interesting,-0.014127843728507804
1815907844434112999,2024-07-24 00:32:22+00:00,"Should Tesla invest $5B into @xAI, assuming the valuation is set by several credible outside investors?

(Board approval &amp; shareholder vote are needed, so this is just to test the waters)",-0.014127843728507804
1815862269722415388,2024-07-23 21:31:16+00:00,Tesla earnings livestream,-0.15910949296166416
1815846057328161172,2024-07-23 20:26:51+00:00,Tesla quarterly update,-0.15910949296166416
1815844918151045153,2024-07-23 20:22:19+00:00,"@ajtourville Important to note that we also use the Tesla HW4 AI computer in the training loop with Nvidia GPUs, currently at roughly a 1:2 ratio. Also, we’re changing the name from Hardware 4 (HW4) to Artificial Intelligence 4 (AI4). 

That means ~90k H100, plus ~40k AI4 computers.",-0.15910949296166416
1815340648779702650,2024-07-22 10:58:32+00:00,"But definitely looking to increase our human talent advantage, so please apply at @xAI, as well as @Tesla and @X",-0.1718550161826299
1815329637188202550,2024-07-22 10:14:47+00:00,"@i_dg23 Tesla will have genuinely useful humanoid robots in low production for Tesla internal use next year and, hopefully, high production for other companies in 2026",-0.1718550161826299
1814881735382880496,2024-07-21 04:34:59+00:00,"@FischerKing64 I literally have zero interests Russia. Tesla has no operations there, SpaceX directly competes with Russia for space launch and Starlink is a key asset of Ukraine. 

Sam Harris is a pompous hypocrite (writes book about how lying is terrible and then advocates lying to keep Trump",-0.13722629324319122
1814690059586523143,2024-07-20 15:53:20+00:00,"@ID_AA_Carmack Tesla has done so much that would be considered “AI research breakthroughs”, but we are laser-focused on making it work, rather than crowing about breakthroughs. 

Having a large fleet is only one piece of the puzzle. Plenty of other car companies produce way more cars than",0.0018071287186847002
1814682662902079818,2024-07-20 15:23:56+00:00,@TeslaBoomerMama @Tesla Thanks for letting me know,0.0018071287186847002
1814165239602012523,2024-07-19 05:07:53+00:00,"@teslaownersSV A surprising number of people think that Tesla survives on subsidies. That is true of our competitors, but not of Tesla.",0.033945461862299596
1814056628158693837,2024-07-18 21:56:18+00:00,"@karpathy Yup, same thing happening with real-world AI at Tesla",-0.056670379917618925
1813936675825029312,2024-07-18 13:59:39+00:00,@paulg Are you using a Tesla?,-0.056670379917618925
1813936169111220523,2024-07-18 13:57:38+00:00,"@chazman @Tesla @Starlink @cybertruck Yes, Cybertruck FSD releases with 12.5, which also finally merges the city and highway code.",-0.056670379917618925
1813219981674619275,2024-07-16 14:31:46+00:00,@johnkrausphotos @Starlink @Tesla Cool,-0.12109486763284669
1813112958157005259,2024-07-16 07:26:29+00:00,"@WholeMarsBlog Take away the subsidies. It will only help Tesla. 

Also, remove subsidies from all industries!",-0.12109486763284669
1813006521497776496,2024-07-16 00:23:33+00:00,Both @Tesla and @xAI are looking to hire networking engineers &amp; technicians,-0.12109486763284669
1812995931769610506,2024-07-15 23:41:28+00:00,"@cb_doge I was pulling network cables on Saturday to understand the critical path better.

Went through both the Tesla and xAI supercomputer clusters.",-0.06528039554918516
1812281822887469104,2024-07-14 00:23:51+00:00,"@stillgray Dangerous times ahead. 

Two people (separate occasions) have already tried to kill me in the past 8 months. They were arrested with guns about 20 mins drive from Tesla HQ in Texas.",-0.056374723555088824
1812176609215996247,2024-07-13 17:25:46+00:00,@TeslaBoomerMama They are contemptible parasites on the neck of Tesla,-0.0009289768110271254
1811768409455026445,2024-07-12 14:23:44+00:00,"New Tesla Model 3 version available in America. 

363 miles of range for $35k!",0.0006947639100805814
1811427492932313127,2024-07-11 15:49:03+00:00,@thejefflutz @POTUS @Tesla Does seem weird,0.006311787031087111
1811421880622174707,2024-07-11 15:26:45+00:00,"Good Tesla self-driving demo. 

It’s true, buying anything except a Tesla will seem like buying a horse &amp; buggy.",0.006311787031087111
1811355106568265835,2024-07-11 11:01:25+00:00,"@diana_dukic Nikola Tesla was great and AC was the right move back then. 

These days, with the proliferation of electronics that use DC and advanced power electronics, it would be better to use DC. 

High voltage DC is also materially more efficient for long distance electricity",0.006311787031087111
1811239226475987158,2024-07-11 03:20:57+00:00,"@SawyerMerritt From Grok 🤣🤣

Well, well, well, if it isn't our favorite stock market soothsayer, Jim ""Reverse Midas Touch"" Cramer, back at it again with his crystal ball predictions. This time, he's foretelling a bright future for Tesla, claiming it could soon reach a $1 trillion market cap.",0.006311787031087111
1809973719546142860,2024-07-07 15:32:17+00:00,@CuriousPejjy All that matters is improving Tesla self-driving AI such that miles between interventions is &gt;&gt; human,-0.014106470353289585
1809380365464723964,2024-07-06 00:14:30+00:00,@lukas_m_ziegler @Raspberry_Pi Maybe Tesla should built it. Would be so cute.,0.004880686298812206
1808726234412527817,2024-07-04 04:55:13+00:00,@Gfilche @Tesla That is indeed the question,0.0029589389657047674
1808525554758361574,2024-07-03 15:37:47+00:00,@niccruzpatane @SHAQ @Tesla @WholeMarsBlog @tesla_na Cool,0.006661254726850068
1808326181453775069,2024-07-03 02:25:33+00:00,"@sampullara @Tesla Safety first, then the convenience features. Some of this stuff like the rolling stop is technically illegal, so NHTSA gets upset, but 99% of people do it.",0.006661254726850068
1808221758022938960,2024-07-02 19:30:36+00:00,@netcapgirl The only publicly-traded stock I own is Tesla,0.06716956509678289
1808158551614853568,2024-07-02 15:19:27+00:00,@mayemusk @Tesla You sure are traveling the world!,0.06716956509678289
1808156026123829599,2024-07-02 15:09:25+00:00,"@WholeMarsBlog 😂

Once Tesla fully solves autonomy and has Optimus in volume production, anyone still holding a short position will be obliterated. Even Gates.",0.06716956509678289
1808154240658870448,2024-07-02 15:02:19+00:00,"Yeah, it’s awesome. Once you use Tesla Autopilot/FSD for commuting, you won’t use any other car.",0.06716956509678289
1807842520933847138,2024-07-01 18:23:39+00:00,@LamarMK @cybertruck @Tesla @tesla_na We’ll get it fixed pronto,0.15398872679648226
1762716007913652650,2024-02-28 05:47:00+00:00,"Tonight, we radically increased the design goals for the new Tesla Roadster.

There will never be another car like this, if you could even call it a car.",-0.0021470814192094175
1762500636787212320,2024-02-27 15:31:12+00:00,Tesla Model Y receives highest possible safety rating,0.006715736143629976
1761962177794306542,2024-02-26 03:51:33+00:00,"Tesla Cybertruck, the finest in apocalypse defense technology!",0.010622191126575233
1761105207306469826,2024-02-23 19:06:15+00:00,"@kron4news Just hearing about this. Will make things good with the bakery. 

People should always be able to count on Tesla trying its best.",0.040581536079388504
1760509248424055176,2024-02-22 03:38:08+00:00,"@WallStreetSilv @SawyerMerritt No, Daimler’s $50M investment in May 2009 was the crucial money that saved Tesla. We would have bounced payroll one month later.",-0.02468835386699489
1760041914550943974,2024-02-20 20:41:07+00:00,"@patrickc I thought SpaceX and Tesla both had &gt;90% chance of failure, but worth trying anyway",-0.004053377086215448
1759305974093877282,2024-02-18 19:56:45+00:00,@Scobleizer Where Tesla video generation exceeds OpenAI is that it predicts extremely accurate physics. That is essential for self-driving.,-0.021147744462139614
1759255283040235546,2024-02-18 16:35:19+00:00,"Tesla will never make a concept car that doesn’t become reality 
 https://t.co/zRpypOvPru",-0.021147744462139614
1759144877567205570,2024-02-18 09:16:36+00:00,"Tesla generative video from last year
 https://t.co/s5ZodFigYe",-0.021147744462139614
1758971457894224357,2024-02-17 21:47:30+00:00,"@DrKnowItAll16 @OpenAI @Tesla We have been short on training compute for FSD, so haven’t trained with other video, but certainly could. Will do it later this year when we have some spare capacity.",-0.028838221239219176
1758970943840395647,2024-02-17 21:45:27+00:00,"@DrKnowItAll16 @OpenAI @Tesla Tesla has been able to do real-world video generation with accurate physics for about a year. 

It wasn’t super interesting, because all the training data came from the cars, so it just looks like video from a Tesla, albeit with a dynamically generated (not remembered) world.",-0.028838221239219176
1757361022602825961,2024-02-13 11:08:12+00:00,"@niccruzpatane @cybertruck @sparksmotors @Tesla @WholeMarsBlog @tesla_na Once in a while, a truly special product comes along",0.10805429163679887
1757152055498567956,2024-02-12 21:17:50+00:00,@TeslaBoomerPapa @Tesla He has lost his marbles,0.0852876301292982
1756752162971918808,2024-02-11 18:48:49+00:00,"@stillgray Everyone pays full price for a Tesla, including me",-0.006786438150321046
1756751879701156059,2024-02-11 18:47:41+00:00,"Since most people don’t love to buy cars in the middle of winter, Tesla is offering a $1000 incentive to do so.

This is the essential quandary of manufacturing: factories need continuous production for efficiency, but consumer demand is seasonal.",-0.006786438150321046
1756135690666955197,2024-02-10 01:59:10+00:00,@MichaelDell @Tesla Good to see you,-0.03508844629779743
1754300406438801747,2024-02-05 00:26:24+00:00,"@teslaownersSV First, no one has ever mentioned rehab to me ever. 

Second, if they are saying that I was able to lead Tesla to be by far the most valuable carmaker and SpaceX to be by far the most valuable space company *simultaneously*, that is the greatest compliment I have ever received!",0.08551386022245723
1754064354524463149,2024-02-04 08:48:25+00:00,@DavidSacks So deeply and utterly wrong that a law firm that harmed Tesla could stand to gain billions,0.03447114972741965
1753125611042705702,2024-02-01 18:38:11+00:00,"@AravSrinivas For most companies, Nevada. 

Tesla is physically headquartered in Texas, so makes more sense for us.",0.008496611271370757
1752922071229722990,2024-02-01 05:09:24+00:00,"The public vote is unequivocally in favor of Texas!

Tesla will move immediately to hold a shareholder vote to transfer state of incorporation to Texas.",0.008496611271370757
1752491924848820595,2024-01-31 00:40:09+00:00,"Should Tesla change its state of incorporation to Texas, home of its physical headquarters?",0.029467517233707607
1752419059591676339,2024-01-30 19:50:36+00:00,@thejefflutz @Tesla Thanks!,0.02283357513329513
1750997027922567324,2024-01-26 21:39:58+00:00,"@SawyerMerritt The governor is correct that this is a Dojo Supercomputer, but $500M, while obviously a large sum of money, is only equivalent to a 10k H100 system from Nvidia.

Tesla will spend more than that on Nvidia hardware this year. The table stakes for being competitive in AI are at",0.06018638561762715
1750697133022249149,2024-01-26 01:48:17+00:00,"@WR4NYGov My estimate of the probability of success at the beginning of both Tesla and SpaceX was less than 10%.

The reason people telling me we would probably fail didn’t dissuade me was that I already agreed with them!",0.06018638561762715
1750377366088798237,2024-01-25 04:37:39+00:00,This is my concern re Tesla voting control. Money doesn’t matter if powerful technology goes awry.,0.01429889558882033
1748621463932850667,2024-01-20 08:20:19+00:00,@alex_avoigt Great work by the Tesla team,0.005446652096188862
1748593900560711886,2024-01-20 06:30:47+00:00,"@Ziyaggy @Tesla Import duties are super high in South Africa to protect the domestic industry. 

Doesn’t make sense for Tesla, given that electric cars are not locally made.",0.005446652096188862
1747297211476570201,2024-01-16 16:38:13+00:00,"@Kristennetten Robots will build robots one day. Seems inevitable, whether Tesla does it or not.",-0.011311992794313896
1747078661923098690,2024-01-16 02:09:46+00:00,@WholeMarsBlog No feud or battle at all. The Tesla board is excellent.,-0.011311992794313896
1747035106257023362,2024-01-15 23:16:42+00:00,"@heyitsyashu I should note that the Tesla board is great. The reason for no new “compensation plan” is that we are still waiting for a decision in my Delaware compensation case. The trial for that was held in 2022, but a verdict has yet to be made. 

I put “compensation plan” in quotes,",-0.008115179199690913
1746999488252703098,2024-01-15 20:55:10+00:00,"@heyitsyashu I am uncomfortable growing Tesla to be a leader in AI &amp; robotics without having ~25% voting control. Enough to be influential, but not so much that I can’t be overturned.

Unless that is the case, I would prefer to build products outside of Tesla. You don’t seem to understand",-0.008115179199690913
1746553902080598185,2024-01-14 15:24:34+00:00,@Teslaconomics Tesla is excellent in snow,0.000615856102748405
1745919090798063695,2024-01-12 21:22:03+00:00,@JonErlichman It was wild when Tesla exceeded the Exxon market cap,0.0
1745464332538753309,2024-01-11 15:15:00+00:00,Credit to the Tesla team,-0.036232607526844235
1744599959725347301,2024-01-09 06:00:18+00:00,"@SawyerMerritt Yeah, I was running on very little sleep for several days due to extreme work requirements. Worth noting that Tesla was very close to bankruptcy in 2017.",-0.07100297206685971
1744547560314830971,2024-01-09 02:32:05+00:00,@EvasTeslaSPlaid @Tesla Does kinda have cylon vibes,-0.07100297206685971
1744493296150286830,2024-01-08 22:56:27+00:00,Great work by the Tesla team!,-0.05505019758919186
1744410563575222315,2024-01-08 17:27:42+00:00,@DrKnowItAll16 @Tesla The industry experts said this was impossible,-0.05505019758919186
1744234845885149320,2024-01-08 05:49:28+00:00,"@WhatsupFranks … while simultaneously leading Tesla to be the world’s most valuable car company (Model Y is the selling vehicle on Earth) and SpaceX to be the world’s most valuable space company (~80% of all payload to orbit last year). 

Whatever I’m doing, I should obviously keep doing it!",-0.05505019758919186
1742423298217033776,2024-01-03 05:51:01+00:00,@NicklasNilsso14 Tesla is an AI/robotics company that appears to many to be a car company,-0.010051006088837917
1742405058690457971,2024-01-03 04:38:32+00:00,"This is how we create Tesla products
 https://t.co/DsmisqDGSp",-0.010051006088837917
1742357838419128423,2024-01-03 01:30:54+00:00,"@blueskykites @tesla_na @gigafactories @Tesla @WholeMarsBlog @EvaFoxU @shivon @DriveTeslaca @28delayslater @DimaZeniuk @MatthewDR @bevedoni @SirineAti @RenataKonkoly @CzechArtGirl @Kristennetten @JoeTegtmeyer Maybe not exceed, but pretty close",-0.010051006088837917
1852413680388059418,2024-11-01 18:13:32+00:00,@sherkhantx @Teslaconomics @Tesla 💯 great idea!,-0.026204545457347378
1852366043852751129,2024-11-01 15:04:14+00:00,Tesla FSD is now almost entirely AI,-0.026204545457347378
1852357008210505744,2024-11-01 14:28:20+00:00,"@ajtourville @Tesla It was an interesting conversation. 

Combustion rockets are the best way to get to Mars in the short to medium term. 

There is perhaps some merit to a fission rocket shuttling between low Earth orbit and low Mars orbit, but chemical rockets are well-suited to getting to orbit,",-0.026204545457347378
1852140237369094232,2024-11-01 00:06:58+00:00,@blueskykites @SawyerMerritt @Tesla Exactly,-0.026204545457347378
1851736075666100496,2024-10-30 21:20:58+00:00,"@SawyerMerritt @Tesla If he hadn’t gotten bailed out by Amazon, his company would be dead already",-0.035401208752205975
1851140594292457879,2024-10-29 05:54:44+00:00,@SawyerMerritt @Tesla Cool,-0.045863342244524256
1850906070543466531,2024-10-28 14:22:50+00:00,"@dutch1777real @AutismCapital It’s a Tesla shirt, but refers to the Foundation books by Asimov",-0.0579470539505063
1850313141571482095,2024-10-26 23:06:44+00:00,"@tunguz He is just plain wrong. Almost the entire founding team of @SpaceX was over 30. 

Over half of the founding team of Tesla was too.",-0.04444094058964552
1849489118390276492,2024-10-24 16:32:22+00:00,"SpaceX &amp; Tesla continue to execute extremely well, despite being large companies",0.041354089679008124
1848937304498270399,2024-10-23 03:59:39+00:00,Wild to think that Tesla’s mass flux is ~4 million tons of complex manufactured goods,0.26494607819957516
1848873322098135386,2024-10-22 23:45:25+00:00,@SawyerMerritt @Tesla Cool,0.25160620634585396
1848807587510423812,2024-10-22 19:24:12+00:00,"@FutureJurvetson The last automotive factory in California (NUMMI) shut down in early 2009. 

Tesla took over the derelict building, after it was stripped of anything useful, and it is now the highest production car factory in the Americas!

That was simply because I lived in California.",0.25160620634585396
1848767146685567268,2024-10-22 16:43:30+00:00,@ajtourville @Tesla That movie sucked,0.25160620634585396
1847771876078330255,2024-10-19 22:48:39+00:00,@LinusEkenstam @MKBHD @Tesla @ChristianSelig Exactly,-0.0037503105851257133
1847762338402677080,2024-10-19 22:10:45+00:00,@dhaval_shroff Tesla engineering talent is awesome!,-0.0037503105851257133
1847679277900120174,2024-10-19 16:40:42+00:00,"The Plaid Speed Model S Tesla does 0 to 60 mph in 2 seconds. Crushes any million dollar sports car, despite being a 4 door sedan.",-0.0037503105851257133
1846407635370639868,2024-10-16 04:27:39+00:00,@YunTaTsai1 Great work by the Tesla team!,-0.0008893577299711555
1846268033461113068,2024-10-15 19:12:55+00:00,@SawyerMerritt @Tesla True,0.008533214939797378
1846230339070398639,2024-10-15 16:43:08+00:00,Tesla Semi will be available worldwide,0.008533214939797378
1845723787406319885,2024-10-14 07:10:17+00:00,@SawyerMerritt @SpaceX @Tesla True,0.012427258873082388
1844664261458735604,2024-10-11 09:00:06+00:00,@Scobleizer @Tesla Thanks,0.0037036042703706366
1844614647711936861,2024-10-11 05:42:57+00:00,@YunTaTsai1 Great work by the Tesla team!,0.0037036042703706366
1844610721780466136,2024-10-11 05:27:21+00:00,@kimbal @Tesla Robots … robots everywhere,0.0037036042703706366
1844549020246736932,2024-10-11 01:22:11+00:00,Map of the Tesla future world constructed at the @WBPictures studio,0.0037036042703706366
1844548290681192896,2024-10-11 01:19:17+00:00,Tesla product unveil in less than an hour,0.0037036042703706366
1844496209970594079,2024-10-10 21:52:20+00:00,@wintonARK Tesla has economies of scale and a technology architecture that make it extremely difficult (unless I’m missing something major) for others to compete,-0.09122884694465475
1844261277255991795,2024-10-10 06:18:47+00:00,"@mazemoore @CollinRugg Major cleanup needed at 60 Mins. Producers need to be fired. 

They edited an interview I once did with them. My actual words were “I can do what I want at Tesla, provided that shareholders agree”. 

They deleted the last four words, giving my statement the opposite meaning.",-0.09122884694465475
1843923667430060102,2024-10-09 07:57:15+00:00,Watch the Tesla product launch event live on 𝕏,-0.10979467634089402
1842750756820050337,2024-10-06 02:16:31+00:00,@DrKnowItAll16 @Tesla Cybertruck is special,-0.0627702001038731
